Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,ATTACK
10:16:48.687,0.0922,1.14,0.0808,0.874,10.5,12.7,0.171,0.281,0.00677,0.00817,0
10:15:18.001,0.0908,1.28,0.0711,0.88,4.04,7.99,0.494,0.492,0.00264,0.00522,0
10:25:34.985,0.128,0.773,0.165,0.991,15,17.4,0.138,0.27,0.00696,0.00806,1
12:20:04.636,0.0268,0.792,0.0338,0.518,0.151,0.505,0.694,0.804,0.000938,0.00314,0
10:35:21.229,0.0367,0.42,0.0873,1.04,1.88,3.41,0.45,0.395,0.003,0.00544,1
10:15:55.085,0.0679,1.07,0.0635,0.887,5.36,8.4,0.362,0.4,0.00468,0.00734,0
12:20:31.294,0.0287,0.742,0.0387,1.12,0.1,0.658,0.839,0.764,0.000579,0.0038,0
10:25:31.474,0.0481,0.509,0.0945,0.907,4.21,5.34,0.212,0.289,0.00519,0.00658,1
11:34:21.219,0.146,0.233,0.624,1.11,3.03,4.49,0.322,0.372,0.00346,0.00512,1
10:36:11.313,0.0539,0.537,0.1,1.02,3.37,5.16,0.347,0.425,0.00371,0.00568,1
10:25:53.052,0.0795,0.576,0.138,1.09,9.65,14,0.309,0.355,0.0072,0.0104,1
10:36:44.445,0.0717,0.586,0.122,1.08,6.12,9.07,0.326,0.369,0.00506,0.00751,1
11:33:37.050,0.000803,0.18,0.00447,0.551,0.0308,0.0551,0.414,0.351,0.00639,0.0114,0
10:16:37.153,0.109,1.24,0.0875,0.941,10,13.2,0.239,0.365,0.00546,0.00718,0
10:17:05.226,0.0991,1.17,0.0846,0.963,10.7,14.1,0.238,0.351,0.00643,0.00844,0
11:56:10.214,0.00374,1.05,0.00358,0.571,0.0326,0.297,0.89,0.555,0.000259,0.00236,0
12:21:36.467,0.000355,0.162,0.0022,1.13,0.00541,0.0297,0.793,0.368,0.00254,0.0139,0
11:33:14.999,0.000821,0.217,0.00379,0.354,0.03,0.0544,0.418,0.352,0.00608,0.011,0
11:55:43.187,0.000397,0.497,0.0008,0.582,0.0203,0.0939,0.784,0.398,0.00152,0.00702,0
11:55:15.164,0.000492,0.595,0.000827,0.571,0.00119,0.0595,0.98,0.419,0.000072,0.00359,0
11:54:20.113,0.000291,0.469,0.000621,0.571,0.000347,0.055,0.994,0.436,0.0000353,0.0056,0
10:36:07.306,0.0553,0.528,0.105,1.05,4.16,6.42,0.352,0.368,0.00446,0.00689,1
10:24:30.804,0.0823,0.651,0.126,1.01,6.6,9.79,0.326,0.409,0.00476,0.00706,1
12:00:11.456,0.000288,0.467,0.000616,0.573,0.0012,0.055,0.978,0.411,0.000124,0.00568,0
10:14:52.949,0.0659,1.17,0.0564,0.844,1.55,5.01,0.691,0.531,0.00139,0.00451,0
10:35:33.748,0.0556,0.555,0.1,1.02,2.42,4.75,0.49,0.44,0.00259,0.00507,1
10:17:12.740,0.0994,1.24,0.08,0.876,8.94,12.4,0.278,0.417,0.00533,0.00738,0
10:36:00.794,0.0357,0.399,0.0896,1.06,3.11,4.46,0.301,0.35,0.00518,0.00741,1
10:16:35.650,0.112,1.18,0.0956,0.901,10.1,12.6,0.202,0.307,0.00531,0.00666,0
11:34:34.442,0.17,0.235,0.723,1.13,3.21,4.77,0.322,0.352,0.00315,0.00467,1
12:22:00.499,0.00928,0.925,0.01,1.13,0.0507,0.15,0.651,0.606,0.000909,0.00269,0
10:36:38.435,0.0982,0.713,0.138,1.09,6.78,9.93,0.317,0.398,0.00409,0.006,1
12:00:03.448,0.00028,0.461,0.000607,0.585,0.000838,0.0536,0.984,0.415,0.0000888,0.00568,0
12:21:04.420,0.0631,0.116,0.543,1.13,2.77,2.81,0.0133,0.0187,0.00732,0.00743,1
10:36:12.816,0.0913,0.692,0.132,1.04,6.31,9.87,0.361,0.395,0.0041,0.00641,1
11:59:04.388,0.0389,0.472,0.0824,0.95,6.39,7.17,0.108,0.243,0.00488,0.00547,1
10:25:01.389,0.162,0.807,0.201,1,14.6,22.4,0.347,0.388,0.0053,0.00811,1
11:54:24.116,0.000353,0.529,0.000667,0.571,0.00417,0.0585,0.929,0.435,0.00035,0.00492,0
11:57:47.313,0.0593,0.604,0.0983,0.864,10.2,12.3,0.169,0.279,0.00511,0.00615,1
10:25:55.565,0.0819,0.575,0.142,1.08,10.1,14.8,0.316,0.35,0.00734,0.0107,1
10:36:15.320,0.0904,0.681,0.133,1.04,6.69,10.1,0.336,0.374,0.00439,0.00661,1
10:15:10.487,0.0484,1.4,0.0346,0.92,1.21,3.19,0.619,0.546,0.00149,0.00391,0
10:36:29.920,0.0171,0.225,0.0758,1.08,2.21,2.7,0.182,0.199,0.00768,0.00939,1
10:25:58.570,0.0748,0.571,0.131,1.08,10.4,12.2,0.143,0.249,0.00828,0.00967,1
11:34:28.431,0.257,0.265,0.968,1.11,3.91,7.96,0.504,0.464,0.00254,0.00517,1
11:55:09.156,0.000277,0.459,0.000603,0.571,0.00153,0.0532,0.971,0.412,0.000165,0.0057,0
11:56:01.204,0.00423,1.2,0.00351,0.573,0.0365,0.291,0.875,0.527,0.000256,0.00204,0
10:25:31.975,0.122,0.778,0.157,0.981,10.3,14.4,0.287,0.395,0.00498,0.00699,1
12:00:40.490,0.00562,0.149,0.0377,1.08,1.71,1.77,0.0361,0.0269,0.00901,0.00935,1
10:24:53.350,0.195,0.839,0.233,0.975,15.9,21.7,0.265,0.352,0.00484,0.00659,1
10:16:38.655,0.0858,1.33,0.0644,0.83,6.21,8.47,0.266,0.44,0.00429,0.00585,0
10:16:51.191,0.107,1.18,0.0904,0.921,11.6,15.1,0.23,0.343,0.00645,0.00837,0
12:21:27.454,0.000361,0.145,0.00249,1.13,0.00817,0.0303,0.696,0.37,0.00377,0.014,0
12:21:45.478,0.112,1.13,0.0994,1.13,0.358,2.56,0.86,0.589,0.00053,0.0038,0
10:16:15.117,0.0847,1.07,0.0796,0.907,5.59,9.4,0.406,0.448,0.00391,0.00658,0
11:34:51.464,0.0542,0.251,0.216,1.1,0.861,2.5,0.638,0.418,0.00264,0.00767,0
10:35:44.266,0.0659,0.612,0.108,1.02,3.13,5.69,0.449,0.419,0.00282,0.00512,1
10:35:34.750,0.067,0.617,0.109,1.01,2.91,5.83,0.501,0.436,0.00258,0.00516,1
10:16:13.113,0.0844,1.14,0.0738,1.04,6.74,9.87,0.317,0.38,0.00474,0.00694,0
11:57:21.286,0.0525,1.44,0.0365,0.591,6.92,9.36,0.26,0.338,0.00392,0.00529,0
12:00:42.491,0.000343,0.469,0.000731,0.591,0.000307,0.0611,0.995,0.453,0.0000266,0.00529,0
11:55:23.171,0.000305,0.455,0.000672,0.573,0.000449,0.0594,0.992,0.427,0.0000436,0.00578,0
11:57:24.289,0.0543,1.59,0.0342,0.594,5.58,7.61,0.266,0.341,0.00305,0.00416,0
10:15:42.556,0.0609,1.11,0.0549,0.736,3.13,5.49,0.429,0.461,0.00305,0.00534,0
12:21:35.466,0.00061,0.215,0.00283,1.13,0.00972,0.0424,0.746,0.327,0.00265,0.0116,0
10:24:24.292,0.0122,0.172,0.0713,1.06,1.68,1.83,0.0801,0.123,0.00817,0.00889,1
12:20:55.412,0.0624,0.116,0.539,1.12,2.76,2.8,0.0129,0.0189,0.00735,0.00746,1
10:25:27.969,0.116,0.731,0.159,0.992,14.7,16.8,0.123,0.241,0.00752,0.00857,1
11:33:56.139,0.00633,0.466,0.0136,0.46,0.0685,0.209,0.663,0.462,0.0018,0.00549,0
10:24:37.316,0.122,0.724,0.168,1.02,10.8,15.3,0.29,0.372,0.00527,0.00743,1
11:55:52.195,0.00462,1.01,0.0046,0.63,0.0426,0.446,0.904,0.549,0.000273,0.00286,0
10:35:20.220,0.0392,0.442,0.0889,1.02,1.93,3.52,0.45,0.41,0.00288,0.00524,1
12:20:36.321,0.00344,0.631,0.00545,1.13,0.0153,0.0687,0.759,0.451,0.000738,0.00332,0
10:16:53.695,0.0443,1.51,0.0294,0.645,2.36,3.54,0.335,0.42,0.00315,0.00474,0
11:35:10.494,0.0706,0.373,0.189,1.04,1.04,2.45,0.56,0.466,0.00244,0.00579,0
12:20:30.292,0.0734,0.756,0.0971,1.12,0.246,1.44,0.815,0.509,0.000554,0.00325,0
10:15:59.591,0.0775,1.22,0.0637,0.894,2.76,5.34,0.483,0.495,0.00211,0.00408,0
12:21:41.473,0.028,0.856,0.0327,1.12,0.0951,0.694,0.859,0.739,0.000566,0.00413,0
11:36:40.603,0.0569,0.321,0.177,1.07,0.768,1.88,0.57,0.454,0.00225,0.0055,1
11:36:10.567,0.106,0.165,0.638,1.13,2.97,3.86,0.228,0.269,0.00468,0.0061,1
11:35:12.497,0.052,0.316,0.165,1.07,0.77,1.84,0.561,0.446,0.00246,0.00589,0
10:24:47.836,0.14,0.745,0.188,0.988,13,18.1,0.278,0.386,0.0055,0.00762,1
11:55:46.190,0.00213,0.634,0.00335,0.583,0.0103,0.445,0.977,0.545,0.000144,0.00622,0
12:22:00.499,0.00928,0.925,0.01,1.13,0.0507,0.15,0.651,0.606,0.000909,0.00269,0
11:58:52.377,0.0294,0.669,0.0439,0.802,5.01,6.11,0.181,0.27,0.00506,0.00618,1
10:15:47.567,0.165,1.12,0.147,0.879,10.6,16,0.335,0.418,0.00381,0.00573,0
12:21:21.447,0.00594,0.473,0.0126,1.13,0.0373,0.179,0.778,0.445,0.00105,0.00501,0
10:25:49.041,0.0429,0.468,0.0918,0.98,2.25,3.32,0.321,0.412,0.00311,0.00458,1
10:35:37.253,0.0715,0.64,0.112,1.01,3.21,6.31,0.492,0.435,0.00266,0.00523,1
10:25:46.037,0.0701,0.558,0.126,1.06,9.76,11.4,0.143,0.249,0.00826,0.00964,1
10:15:09.485,0.115,1.3,0.0878,0.88,2.36,5.91,0.601,0.592,0.00122,0.00306,0
11:58:20.343,0.051,1.51,0.0337,0.596,6.89,9.09,0.242,0.347,0.00401,0.00529,0
11:56:37.239,0.0237,1.97,0.012,0.573,3.34,4.45,0.249,0.334,0.00417,0.00556,0
12:20:05.638,0.00037,0.298,0.00124,0.591,0.00869,0.018,0.507,0.264,0.00391,0.00811,0
10:25:00.886,0.0958,0.747,0.128,0.915,6.4,8.25,0.225,0.375,0.00396,0.00511,1
10:17:16.744,0.084,1.41,0.0598,0.805,6.29,8.06,0.22,0.387,0.00444,0.00569,0
10:15:49.570,0.0552,1.17,0.0472,0.712,2.16,4.25,0.491,0.507,0.00232,0.00456,0
10:35:32.746,0.0226,0.294,0.077,1.03,1.85,2.26,0.179,0.355,0.00486,0.00592,1
10:25:10.429,0.112,0.737,0.152,0.952,11.8,15.7,0.25,0.364,0.00623,0.00832,1
11:32:51.951,0.204,0.537,0.381,1.02,1.42,5.54,0.74,0.605,0.00116,0.00451,0
12:20:53.409,0.0657,0.122,0.538,1.13,2.74,2.82,0.024,0.0526,0.00695,0.00714,1
10:25:11.433,0.11,0.703,0.157,1,13.8,17.7,0.221,0.329,0.00739,0.00948,1
11:56:28.230,0.0244,1.98,0.0123,0.579,3.41,4.46,0.235,0.336,0.00415,0.00543,0
10:24:33.811,0.0992,0.633,0.157,1.01,10.6,14.9,0.287,0.36,0.00632,0.00886,1
10:16:00.091,0.131,1.27,0.103,0.901,4.74,8.3,0.428,0.519,0.00214,0.00375,0
10:24:40.321,0.0963,0.675,0.143,0.998,12.4,15.7,0.207,0.289,0.00767,0.00967,1
11:55:35.182,0.0082,0.843,0.00974,0.678,0.22,1.47,0.85,0.572,0.000796,0.00532,0
10:25:14.438,0.0591,0.552,0.107,0.978,8.01,9.4,0.148,0.247,0.00805,0.00944,1
11:54:45.135,0.00412,0.772,0.00534,0.622,0.0164,0.723,0.977,0.6,0.000118,0.0052,0
11:33:47.067,0.000753,0.185,0.00407,1.11,0.022,0.0506,0.536,0.357,0.00485,0.0112,0
10:15:17.999,0.0943,1.22,0.0774,0.903,5.3,9.47,0.441,0.451,0.00333,0.00596,0
10:14:59.459,0.0849,1.22,0.0696,0.952,2.33,5.44,0.572,0.535,0.00163,0.0038,0
10:17:00.217,0.122,1.21,0.101,0.872,9.95,14.1,0.295,0.418,0.00485,0.00688,0
10:17:02.721,0.125,1.22,0.103,0.907,11.9,14.6,0.183,0.298,0.00566,0.00693,0
11:57:09.276,0.0458,1.5,0.0305,0.589,6.9,8.95,0.229,0.318,0.00448,0.0058,0
12:00:45.494,0.000288,0.451,0.000639,0.596,0.000236,0.0562,0.996,0.416,0.0000243,0.00579,0
10:17:00.718,0.113,1.15,0.0977,0.924,11.9,14.7,0.19,0.303,0.00627,0.00773,0
12:20:15.121,0.000379,0.28,0.00135,1.1,0.00752,0.0199,0.6,0.283,0.00331,0.00873,0
11:33:11.992,0.0116,0.785,0.0148,0.752,0.173,0.331,0.471,0.53,0.00247,0.00474,0
11:36:53.623,0.00661,0.174,0.038,0.87,0.211,0.47,0.533,0.365,0.00531,0.0118,0
10:24:30.303,0.0235,0.287,0.0819,0.997,2.59,3.38,0.234,0.284,0.00653,0.00853,1
12:01:26.530,0.000319,0.462,0.00069,0.571,0.00136,0.0585,0.977,0.421,0.000126,0.00545,0
10:16:48.186,0.101,1.28,0.0789,0.851,8.79,11.9,0.259,0.41,0.00515,0.00696,0
10:16:01.594,0.0878,1.02,0.0864,0.845,3.77,7.95,0.526,0.519,0.00255,0.00537,0
12:21:05.421,0.0618,0.115,0.537,1.13,2.74,2.78,0.0144,0.0187,0.00737,0.0075,1
10:16:25.132,0.105,1.07,0.0981,1.04,8.07,12.9,0.373,0.426,0.00456,0.00727,0
10:24:20.286,0.0258,0.303,0.0852,1.08,3.49,4.24,0.177,0.224,0.00803,0.00975,1
11:57:58.323,0.0681,0.677,0.101,0.87,9.98,11.8,0.157,0.266,0.00435,0.00516,1
11:57:15.282,0.0525,1.36,0.0386,0.631,8.46,11,0.233,0.314,0.00478,0.00623,0
12:21:27.454,0.000361,0.145,0.00249,1.13,0.00817,0.0303,0.696,0.37,0.00377,0.014,0
11:35:37.530,0.047,0.317,0.148,1.07,0.727,1.75,0.563,0.437,0.00257,0.00619,0
11:33:12.995,0.000794,0.235,0.00338,0.324,0.027,0.0509,0.445,0.364,0.00566,0.0107,0
12:21:17.443,0.000417,0.151,0.00276,1.12,0.00821,0.0359,0.739,0.359,0.00328,0.0143,0
12:00:24.477,0.01,0.145,0.0691,1.09,3.16,3.21,0.0171,0.0147,0.00935,0.00951,1
12:20:51.408,0.507,0.613,0.826,1.1,3.58,7.69,0.528,0.517,0.00117,0.00253,1
11:55:32.179,0.0763,1.44,0.0532,0.981,1.28,5.7,0.775,0.573,0.000499,0.00222,0
10:16:28.638,0.109,1.2,0.0907,0.916,11.3,14.8,0.239,0.351,0.00614,0.00807,0
11:55:38.184,0.000296,0.444,0.000666,0.582,0.0016,0.0579,0.972,0.42,0.000161,0.00581,0
10:15:05.981,0.0486,1.26,0.0387,0.896,1.43,3.69,0.613,0.512,0.00174,0.0045,0
10:24:23.792,0.0827,0.601,0.138,1.08,8.79,12.5,0.298,0.352,0.0063,0.00898,1
12:20:46.389,0.159,0.284,0.56,1.11,2.62,3.37,0.209,0.273,0.00266,0.00342,1
11:58:17.339,0.0523,1.52,0.0345,0.589,6.73,8.92,0.245,0.359,0.00382,0.00506,0
10:16:34.648,0.035,1.62,0.0217,0.648,2.45,3.37,0.272,0.341,0.00416,0.00571,0
11:54:09.103,0.0115,1.11,0.0104,0.6,0.151,1.04,0.855,0.574,0.000389,0.00268,0
11:33:30.034,0.00164,0.5,0.00327,0.446,0.0208,0.0345,0.383,0.344,0.00211,0.00351,0
12:20:00.625,0.00363,0.724,0.00502,0.406,0.0292,0.0743,0.588,0.442,0.00134,0.0034,0
12:00:56.504,0.000292,0.466,0.000626,0.571,0.00072,0.0537,0.987,0.439,0.0000733,0.00547,0
10:35:29.741,0.0575,0.569,0.101,1.02,2.45,4.92,0.502,0.43,0.00253,0.00507,1
10:17:14.741,0.137,1.26,0.108,0.93,8.23,12.6,0.345,0.455,0.00358,0.00547,0
11:56:13.216,0.00343,1.06,0.00323,0.575,0.0127,0.265,0.952,0.503,0.00011,0.00229,0
10:24:20.787,0.0809,0.64,0.126,1.02,6.34,9.62,0.341,0.405,0.00465,0.00706,1
10:35:54.284,0.0759,0.644,0.118,1.04,4.52,7.78,0.418,0.398,0.00353,0.00608,1
12:21:25.452,0.000646,0.209,0.00309,1.12,0.0117,0.0448,0.71,0.318,0.00302,0.0116,0
11:54:14.107,0.000282,0.458,0.000616,0.577,0.00118,0.0518,0.977,0.435,0.000124,0.00545,0
12:00:17.462,0.000284,0.457,0.000621,0.581,0.000691,0.0541,0.987,0.421,0.0000722,0.00566,0
11:36:00.559,0.0599,0.343,0.175,1.02,0.79,2.02,0.588,0.448,0.00219,0.00561,0
10:24:17.276,0.0851,0.624,0.136,1.04,8.46,11.9,0.29,0.343,0.0059,0.00831,1
12:01:12.518,0.000344,0.479,0.000717,0.575,0.00442,0.0668,0.934,0.42,0.000381,0.00577,0
10:16:56.704,0.106,1.2,0.0884,0.916,11.5,13.9,0.172,0.288,0.00639,0.00772,0
11:56:55.264,0.117,0.97,0.121,0.842,14.6,25.5,0.429,0.402,0.00366,0.00642,0
12:21:37.469,0.000375,0.157,0.00239,1.13,0.00663,0.0318,0.766,0.368,0.00294,0.0141,0
10:36:27.416,0.0225,0.289,0.078,1.02,1.88,2.29,0.178,0.256,0.00494,0.00601,1
12:21:36.467,0.000355,0.162,0.0022,1.13,0.00541,0.0297,0.793,0.368,0.00254,0.0139,0
10:15:03.977,0.0176,1.26,0.014,0.688,0.301,1.08,0.722,0.651,0.00102,0.00366,0
10:15:52.581,0.0561,1.12,0.0502,0.791,2.94,5.01,0.413,0.438,0.00311,0.0053,0
10:15:56.587,0.111,0.864,0.128,0.93,9.27,14.5,0.362,0.391,0.00497,0.00778,0
11:58:15.337,0.0753,1.35,0.0556,0.683,8.64,12.3,0.296,0.37,0.0034,0.00484,0
11:59:07.391,0.0423,0.5,0.0846,0.942,6.72,7.73,0.131,0.248,0.00471,0.00542,1
11:55:51.195,0.0333,0.929,0.0359,0.847,1.21,4.36,0.722,0.528,0.00108,0.00388,0
10:25:16.943,0.0409,0.468,0.0873,0.956,4.38,5.3,0.174,0.252,0.00636,0.0077,1
10:14:42.434,0.00161,0.608,0.00265,0.708,0.0193,0.175,0.89,0.565,0.000709,0.00643,0
11:59:51.437,0.00105,0.835,0.00125,0.577,0.0252,0.174,0.855,0.612,0.000715,0.00494,0
12:21:38.470,0.000423,0.165,0.00255,1.13,0.00745,0.0361,0.766,0.366,0.00293,0.0142,0
12:20:57.414,0.0621,0.115,0.539,1.13,2.75,2.79,0.0119,0.0201,0.00737,0.00747,1
10:25:08.425,0.125,0.774,0.161,0.971,13.7,17.3,0.209,0.309,0.00648,0.0082,1
10:14:45.438,0.023,1.25,0.0184,0.848,0.227,1.44,0.843,0.611,0.000586,0.00372,0
10:15:45.564,0.148,0.99,0.15,0.863,7.8,12.5,0.375,0.49,0.00312,0.00499,0
12:01:19.524,0.000288,0.461,0.000624,0.572,0.000514,0.0555,0.991,0.418,0.0000531,0.00573,0
10:35:25.234,0.0498,0.517,0.0963,1.02,2.18,4.26,0.489,0.426,0.00259,0.00507,1
11:55:17.165,0.00028,0.468,0.000598,0.571,0.000417,0.0528,0.992,0.418,0.0000443,0.0056,0
10:25:41.009,0.0771,0.556,0.139,1.01,10.2,12.4,0.177,0.279,0.00782,0.0095,1
10:36:13.317,0.0235,0.291,0.0807,1.06,2.43,3.14,0.227,0.25,0.00612,0.00793,1
10:25:43.022,0.0871,0.56,0.155,1.04,10.9,15.9,0.317,0.354,0.0074,0.0108,1
11:34:48.461,0.054,0.273,0.198,0.986,0.814,2.31,0.632,0.426,0.00251,0.00713,0
10:36:39.437,0.0402,0.447,0.09,1.02,2.99,3.84,0.222,0.347,0.00441,0.00567,1
10:42:31.287,0.16,1.18,0.136,0.892,6.72,10.7,0.371,0.529,0.0025,0.00397,0
10:15:46.065,0.173,1.07,0.161,0.898,11.9,17.3,0.312,0.412,0.00406,0.00589,0
10:15:27.529,0.161,1.36,0.118,0.946,5.92,10.3,0.423,0.484,0.00218,0.00378,0
10:17:07.229,0.167,1.01,0.165,0.958,13.9,19.2,0.277,0.421,0.00493,0.00682,0
10:35:57.790,0.0127,0.178,0.0714,1.06,1.69,1.84,0.0788,0.0982,0.00788,0.00855,1
10:25:43.523,0.0738,0.547,0.135,1.01,10.4,12.4,0.159,0.246,0.0084,0.00998,1
10:36:39.938,0.089,0.668,0.133,1.05,6.72,10,0.33,0.406,0.00448,0.00669,1
11:54:17.110,0.000493,0.607,0.000812,0.571,0.0021,0.0574,0.963,0.435,0.000126,0.00346,0
10:24:42.324,0.111,0.698,0.159,1.01,13.4,17.3,0.225,0.329,0.00716,0.00925,1
11:57:28.293,0.0603,1.43,0.0421,0.619,6.7,9.62,0.304,0.358,0.0033,0.00474,0
11:35:36.529,0.0481,0.325,0.148,1.05,0.736,1.72,0.552,0.439,0.00255,0.00596,0
12:22:05.505,0.000621,0.215,0.00289,1.13,0.0101,0.0438,0.747,0.324,0.0027,0.0117,0
12:00:55.503,0.000285,0.464,0.000614,0.571,0.000258,0.0532,0.995,0.435,0.0000269,0.00555,0
10:16:28.138,0.101,1.24,0.082,0.886,10.3,13.5,0.234,0.349,0.00603,0.00787,0
10:25:20.958,0.105,0.683,0.153,1.02,13.7,17.9,0.235,0.324,0.00778,0.0102,1
11:32:58.961,0.000967,0.192,0.00504,0.668,0.0307,0.0679,0.533,0.359,0.00529,0.0117,0
10:36:29.420,0.0905,0.68,0.133,1.05,6.9,10,0.311,0.365,0.00452,0.00656,1
10:25:02.908,0.0674,0.594,0.114,0.921,5.8,7.9,0.266,0.34,0.00507,0.00691,1
11:35:21.507,0.0462,0.299,0.154,1.01,0.736,1.86,0.585,0.434,0.00265,0.0067,0
10:42:34.808,0.0728,1.04,0.0699,1.08,7.63,11.5,0.338,0.379,0.00622,0.0094,0
11:54:26.118,0.000297,0.461,0.000644,0.576,0.00264,0.0558,0.953,0.42,0.000264,0.00558,0
10:25:12.434,0.0891,0.73,0.122,0.923,11.8,13.7,0.134,0.316,0.00788,0.00911,1
11:54:30.122,0.000296,0.472,0.000627,0.571,0.000402,0.0541,0.993,0.447,0.0000403,0.00543,0
10:36:40.939,0.0584,0.557,0.105,1.02,4.15,6.04,0.313,0.426,0.00421,0.00613,1
12:20:13.120,0.000141,0.144,0.000979,1.12,0.00434,0.0085,0.452,0.392,0.00512,0.01,0
10:24:44.327,0.115,0.712,0.161,1.01,13,17,0.237,0.328,0.00671,0.00878,1
12:00:41.491,0.000283,0.482,0.000588,0.618,0.000198,0.0525,0.996,0.439,0.0000208,0.00551,0
11:58:04.328,0.063,0.618,0.102,0.862,11.2,13.5,0.175,0.278,0.00526,0.00638,1
10:15:00.973,0.115,1.36,0.0845,0.888,4.75,8.9,0.467,0.477,0.00239,0.00449,0
11:59:41.429,0.000285,0.456,0.000625,0.576,0.000441,0.0558,0.992,0.408,0.0000459,0.0058,0
10:25:52.050,0.0882,0.641,0.138,1.09,8.08,12.3,0.344,0.406,0.00544,0.00829,1
10:42:32.789,0.0629,1.06,0.0596,1.04,7.83,10.2,0.228,0.313,0.0074,0.00959,0
12:00:27.479,0.00997,0.144,0.0691,1.09,3.16,3.21,0.0167,0.0129,0.0094,0.00956,1
12:20:13.120,0.000141,0.144,0.000979,1.12,0.00434,0.0085,0.452,0.392,0.00512,0.01,0
10:36:47.982,0.062,0.567,0.109,1.09,4.5,6.48,0.306,0.418,0.0043,0.00621,1
10:15:41.053,0.0575,1.12,0.0514,0.694,1.93,4.53,0.573,0.52,0.00199,0.00467,0
12:21:53.488,0.000382,0.16,0.00239,1.12,0.00635,0.032,0.771,0.37,0.00276,0.0139,0
12:20:21.137,0.438,1.41,0.311,1.1,0.305,1.34,0.761,0.908,0.000116,0.000511,0
10:25:26.967,0.0926,0.727,0.127,0.938,8.3,9.9,0.161,0.323,0.00532,0.00634,1
12:00:31.483,0.00995,0.144,0.069,1.09,3.15,3.21,0.0159,0.0128,0.00941,0.00956,1
10:15:43.557,0.046,1.07,0.0431,0.815,3.11,5.17,0.399,0.378,0.00401,0.00667,0
11:56:22.224,0.0644,1.49,0.0432,0.733,6.2,9.79,0.367,0.407,0.00286,0.00451,0
11:58:37.359,0.0271,2.04,0.0133,0.589,3.38,4.09,0.175,0.355,0.0037,0.00449,0
10:25:36.500,0.0627,0.621,0.101,0.918,4.55,5.63,0.193,0.337,0.0043,0.00533,1
11:56:40.242,0.0444,1.37,0.0325,0.735,4.77,9.04,0.472,0.471,0.00319,0.00604,0
11:36:24.585,0.0951,0.149,0.638,1.13,2.98,3.86,0.224,0.246,0.00521,0.00675,1
10:25:20.457,0.128,0.752,0.17,1.03,14.3,16.9,0.155,0.273,0.00664,0.00785,1
11:57:20.285,0.0538,1.38,0.039,0.604,6.29,9.15,0.312,0.362,0.00347,0.00505,0
10:15:32.036,0.185,1,0.184,0.921,13.7,21.5,0.361,0.395,0.00441,0.0069,0
11:54:23.115,0.000279,0.457,0.00061,0.571,0.000247,0.0512,0.995,0.435,0.0000263,0.00544,0
11:59:31.420,0.036,0.994,0.0362,0.773,2.75,5.77,0.523,0.475,0.00227,0.00476,0
11:36:37.599,0.0512,0.314,0.163,1.11,0.756,1.79,0.556,0.439,0.00246,0.00581,1
10:35:46.269,0.0852,0.696,0.122,1.01,4.12,7.76,0.469,0.431,0.00287,0.00541,1
12:21:15.441,0.000597,0.213,0.0028,1.12,0.00982,0.0409,0.735,0.327,0.00274,0.0114,0
11:55:14.163,0.000278,0.453,0.000614,0.571,0.000549,0.0517,0.989,0.415,0.0000584,0.0055,0
11:34:54.471,0.0395,0.241,0.164,1.08,0.728,1.96,0.613,0.415,0.00307,0.00827,0
11:33:26.026,0.000802,0.209,0.00383,0.393,0.0282,0.0539,0.45,0.364,0.00584,0.0112,0
10:36:27.917,0.0948,0.7,0.135,1.02,7.01,10.2,0.309,0.386,0.00437,0.00633,1
11:55:25.173,0.000297,0.465,0.000639,0.572,0.000842,0.0585,0.986,0.409,0.0000842,0.00585,0
11:56:02.205,0.00296,1.21,0.00245,0.571,0.00663,0.124,0.947,0.539,0.0000665,0.00125,0
11:59:26.415,0.0247,1.9,0.013,0.583,3.49,4.6,0.242,0.325,0.00419,0.00552,0
10:15:25.517,0.293,1.49,0.197,0.932,5.07,11.6,0.562,0.496,0.00103,0.00235,0
12:20:32.316,0.195,1.07,0.182,1.12,0.405,3.26,0.873,0.762,0.000344,0.00277,0
10:15:49.069,0.0837,1.05,0.0799,0.87,7.07,10.6,0.331,0.384,0.00501,0.00749,0
11:35:57.555,0.0522,0.317,0.165,1.05,0.727,1.83,0.582,0.451,0.00232,0.00583,0
10:16:31.643,0.1,1.19,0.0845,0.862,9.72,12.9,0.245,0.362,0.00576,0.00763,0
12:00:18.463,0.000288,0.448,0.000644,0.572,0.000257,0.054,0.995,0.427,0.0000265,0.00556,0
10:14:58.958,0.112,1.07,0.105,0.886,3.11,6.98,0.555,0.573,0.00164,0.00369,0
12:21:28.457,0.0205,0.915,0.0224,1.12,0.102,0.341,0.691,0.602,0.000826,0.00276,0
11:54:54.142,0.00144,0.916,0.00157,0.583,0.0801,0.216,0.629,0.574,0.00165,0.00445,0
12:21:59.497,0.000393,0.16,0.00246,1.12,0.00713,0.0328,0.755,0.366,0.00302,0.0139,0
12:20:30.292,0.0734,0.756,0.0971,1.12,0.246,1.44,0.815,0.509,0.000554,0.00325,0
12:00:09.454,0.000281,0.456,0.000617,0.581,0.000474,0.055,0.991,0.401,0.0000501,0.00581,0
10:15:19.502,0.0234,1.03,0.0227,0.818,1.37,2.39,0.426,0.414,0.00348,0.00607,0
